path,subCategories,id,name
"[{u'id': u'pcmcat128500050004', u'name': u'Name Brands'}, {u'id': u'pcmcat166600050107', u'name': u'Seagate'}, {u'id': u'pcmcat327200050023', u'name': u'Solid State Drives'}]",[],pcmcat327200050023,Solid State Drives
"[{u'id': u'pcmcat128500050004', u'name': u'Name Brands'}, {u'id': u'pcmcat166600050107', u'name': u'Seagate'}, {u'id': u'pcmcat327200050024', u'name': u'Network & Tablet Hard Drives'}]",[],pcmcat327200050024,Network & Tablet Hard Drives
"[{u'id': u'abcat0900000', u'name': u'Appliances'}, {u'id': u'abcat0903000', u'name': u'Microwaves'}, {u'id': u'pcmcat328000050020', u'name': u'Built-In Microwaves'}]",[],pcmcat328000050020,Built-In Microwaves
"[{u'id': u'abcat0900000', u'name': u'Appliances'}, {u'id': u'abcat0903000', u'name': u'Microwaves'}, {u'id': u'pcmcat328000050021', u'name': u'Countertop Microwaves'}]",[],pcmcat328000050021,Countertop Microwaves
"[{u'id': u'pcmcat144600050035', u'name': u'More Categories'}, {u'id': u'pcmcat221300050003', u'name': u'Mdot Promotions'}, {u'id': u'pcmcat328700050014', u'name': u'Sony FIFA Sweepstakes'}]",[],pcmcat328700050014,Sony FIFA Sweepstakes
"[{u'id': u'abcat0400000', u'name': u'Cameras & Camcorders'}, {u'id': u'abcat0410000', u'name': u'Digital Camera Accessories'}, {u'id': u'pcmcat284800050006', u'name': u'Camera Bags, Cases & Straps'}, {u'id': u'abcat0410001', u'name': u'Camera Bags & Cases'}, {u'id': u'pcmcat328900050006', u'name': u'Fitted Camera Bags & Cases'}]",[],pcmcat328900050006,Fitted Camera Bags & Cases
"[{u'id': u'abcat0400000', u'name': u'Cameras & Camcorders'}, {u'id': u'abcat0410000', u'name': u'Digital Camera Accessories'}, {u'id': u'pcmcat284800050006', u'name': u'Camera Bags, Cases & Straps'}, {u'id': u'abcat0410001', u'name': u'Camera Bags & Cases'}, {u'id': u'pcmcat328900050008', u'name': u'Universal Camera Bags & Cases'}]",[],pcmcat328900050008,Universal Camera Bags & Cases
"[{u'id': u'abcat0400000', u'name': u'Cameras & Camcorders'}, {u'id': u'abcat0410000', u'name': u'Digital Camera Accessories'}, {u'id': u'pcmcat284800050006', u'name': u'Camera Bags, Cases & Straps'}, {u'id': u'pcmcat328900050010', u'name': u'Camera Backpacks'}]",[],pcmcat328900050010,Camera Backpacks
"[{u'id': u'abcat0400000', u'name': u'Cameras & Camcorders'}, {u'id': u'abcat0410000', u'name': u'Digital Camera Accessories'}, {u'id': u'pcmcat284800050006', u'name': u'Camera Bags, Cases & Straps'}, {u'id': u'pcmcat328900050011', u'name': u'Camera Belts & Hip Packs'}]",[],pcmcat328900050011,Camera Belts & Hip Packs
"[{u'id': u'abcat0400000', u'name': u'Cameras & Camcorders'}, {u'id': u'abcat0410000', u'name': u'Digital Camera Accessories'}, {u'id': u'abcat0410045', u'name': u'Tripods & Monopods'}, {u'id': u'pcmcat328900050013', u'name': u'Tripods'}]",[],pcmcat328900050013,Tripods
"[{u'id': u'abcat0400000', u'name': u'Cameras & Camcorders'}, {u'id': u'abcat0410000', u'name': u'Digital Camera Accessories'}, {u'id': u'abcat0410045', u'name': u'Tripods & Monopods'}, {u'id': u'pcmcat328900050014', u'name': u'Monopods'}]",[],pcmcat328900050014,Monopods
"[{u'id': u'abcat0400000', u'name': u'Cameras & Camcorders'}, {u'id': u'abcat0410000', u'name': u'Digital Camera Accessories'}, {u'id': u'abcat0410045', u'name': u'Tripods & Monopods'}, {u'id': u'pcmcat328900050015', u'name': u'Camera Mounts'}]",[],pcmcat328900050015,Camera Mounts
"[{u'id': u'abcat0800000', u'name': u'Cell Phones'}, {u'id': u'abcat0811002', u'name': u'Cell Phone Accessories'}, {u'id': u'pcmcat171900050028', u'name': u'Cell Phone Headsets'}, {u'id': u'pcmcat329000050006', u'name': u'All Cell Phone Headsets'}]",[],pcmcat329000050006,All Cell Phone Headsets
"[{u'id': u'abcat0400000', u'name': u'Cameras & Camcorders'}, {u'id': u'abcat0410000', u'name': u'Digital Camera Accessories'}, {u'id': u'pcmcat240500050035', u'name': u'Viewfinders & Accessories'}, {u'id': u'pcmcat329300050017', u'name': u'Viewfinders & Eyepieces'}]",[],pcmcat329300050017,Viewfinders & Eyepieces
"[{u'id': u'abcat0400000', u'name': u'Cameras & Camcorders'}, {u'id': u'abcat0410000', u'name': u'Digital Camera Accessories'}, {u'id': u'pcmcat278200050003', u'name': u'Cleaning Equipment'}, {u'id': u'pcmcat329400050011', u'name': u'Brushes'}]",[],pcmcat329400050011,Brushes
"[{u'id': u'abcat0400000', u'name': u'Cameras & Camcorders'}, {u'id': u'abcat0410000', u'name': u'Digital Camera Accessories'}, {u'id': u'pcmcat278200050003', u'name': u'Cleaning Equipment'}, {u'id': u'pcmcat329400050012', u'name': u'Cleaning Kits'}]",[],pcmcat329400050012,Cleaning Kits
"[{u'id': u'abcat0400000', u'name': u'Cameras & Camcorders'}, {u'id': u'abcat0410000', u'name': u'Digital Camera Accessories'}, {u'id': u'pcmcat278200050003', u'name': u'Cleaning Equipment'}, {u'id': u'pcmcat329400050013', u'name': u'Cloths'}]",[],pcmcat329400050013,Cloths
"[{u'id': u'abcat0400000', u'name': u'Cameras & Camcorders'}, {u'id': u'abcat0410000', u'name': u'Digital Camera Accessories'}, {u'id': u'pcmcat278200050003', u'name': u'Cleaning Equipment'}, {u'id': u'pcmcat329400050014', u'name': u'Compressed Air'}]",[],pcmcat329400050014,Compressed Air
"[{u'id': u'abcat0400000', u'name': u'Cameras & Camcorders'}, {u'id': u'abcat0410000', u'name': u'Digital Camera Accessories'}, {u'id': u'pcmcat195200050005', u'name': u'Lens Accessories'}, {u'id': u'pcmcat329400050017', u'name': u'Extension Tubes'}]",[],pcmcat329400050017,Extension Tubes
"[{u'id': u'abcat0400000', u'name': u'Cameras & Camcorders'}, {u'id': u'abcat0410000', u'name': u'Digital Camera Accessories'}, {u'id': u'abcat0410020', u'name': u'Filters & Accessories'}, {u'id': u'pcmcat329400050019', u'name': u'Black & White Contrast Filters'}]",[],pcmcat329400050019,Black & White Contrast Filters
"[{u'id': u'abcat0400000', u'name': u'Cameras & Camcorders'}, {u'id': u'abcat0410000', u'name': u'Digital Camera Accessories'}, {u'id': u'abcat0410020', u'name': u'Filters & Accessories'}, {u'id': u'pcmcat329400050020', u'name': u'Color Compensating Filters'}]",[],pcmcat329400050020,Color Compensating Filters
"[{u'id': u'abcat0400000', u'name': u'Cameras & Camcorders'}, {u'id': u'abcat0410000', u'name': u'Digital Camera Accessories'}, {u'id': u'abcat0410020', u'name': u'Filters & Accessories'}, {u'id': u'pcmcat329400050021', u'name': u'Graduated Color Filters'}]",[],pcmcat329400050021,Graduated Color Filters
"[{u'id': u'abcat0400000', u'name': u'Cameras & Camcorders'}, {u'id': u'abcat0410000', u'name': u'Digital Camera Accessories'}, {u'id': u'abcat0410020', u'name': u'Filters & Accessories'}, {u'id': u'pcmcat329400050022', u'name': u'Image Softening Filters'}]",[],pcmcat329400050022,Image Softening Filters
"[{u'id': u'abcat0400000', u'name': u'Cameras & Camcorders'}, {u'id': u'abcat0410000', u'name': u'Digital Camera Accessories'}, {u'id': u'abcat0410020', u'name': u'Filters & Accessories'}, {u'id': u'pcmcat329400050023', u'name': u'Neutral Density Filters'}]",[],pcmcat329400050023,Neutral Density Filters
"[{u'id': u'abcat0400000', u'name': u'Cameras & Camcorders'}, {u'id': u'abcat0410000', u'name': u'Digital Camera Accessories'}, {u'id': u'abcat0410020', u'name': u'Filters & Accessories'}, {u'id': u'pcmcat329400050024', u'name': u'Polarizing Filters'}]",[],pcmcat329400050024,Polarizing Filters
"[{u'id': u'abcat0400000', u'name': u'Cameras & Camcorders'}, {u'id': u'abcat0410000', u'name': u'Digital Camera Accessories'}, {u'id': u'abcat0410020', u'name': u'Filters & Accessories'}, {u'id': u'pcmcat329400050025', u'name': u'Skylight & UV Filters'}]",[],pcmcat329400050025,Skylight & UV Filters
"[{u'id': u'abcat0400000', u'name': u'Cameras & Camcorders'}, {u'id': u'abcat0410000', u'name': u'Digital Camera Accessories'}, {u'id': u'abcat0410020', u'name': u'Filters & Accessories'}, {u'id': u'pcmcat331800050003', u'name': u'Special Effects Filters'}, {u'id': u'pcmcat329400050026', u'name': u'Infrared Filters'}]",[],pcmcat329400050026,Infrared Filters
"[{u'id': u'abcat0400000', u'name': u'Cameras & Camcorders'}, {u'id': u'abcat0410000', u'name': u'Digital Camera Accessories'}, {u'id': u'pcmcat195200050005', u'name': u'Lens Accessories'}, {u'id': u'pcmcat329400050030', u'name': u'Matte Box'}]",[],pcmcat329400050030,Matte Box
"[{u'id': u'abcat0400000', u'name': u'Cameras & Camcorders'}, {u'id': u'abcat0410000', u'name': u'Digital Camera Accessories'}, {u'id': u'pcmcat329400050031', u'name': u'Software & Tutorials'}]","[{u'id': u'pcmcat273300050001', u'name': u'Camera Instructional DVDs'}, {u'id': u'abcat0508025', u'name': u'Photo Editing Software'}, {u'id': u'abcat0508026', u'name': u'Video Editing Software'}]",pcmcat329400050031,Software & Tutorials
"[{u'id': u'pcmcat144600050035', u'name': u'More Categories'}, {u'id': u'pcmcat221300050003', u'name': u'Mdot Promotions'}, {u'id': u'pcmcat329600050011', u'name': u'Best Buy Gaming App'}]",[],pcmcat329600050011,Best Buy Gaming App
"[{u'id': u'abcat0400000', u'name': u'Cameras & Camcorders'}, {u'id': u'abcat0403000', u'name': u'Camcorders'}, {u'id': u'pcmcat329700050008', u'name': u'Professional Camcorders'}]",[],pcmcat329700050008,Professional Camcorders
"[{u'id': u'abcat0400000', u'name': u'Cameras & Camcorders'}, {u'id': u'abcat0410022', u'name': u'Camcorder Accessories'}, {u'id': u'pcmcat329700050009', u'name': u'Action Camcorder Accessories'}]","[{u'id': u'pcmcat329700050010', u'name': u'Anti-Fog Inserts'}, {u'id': u'pcmcat329700050011', u'name': u'Action Camcorder Batteries & Power'}, {u'id': u'pcmcat329700050015', u'name': u'Action Camcorder Housings'}, {u'id': u'pcmcat240500050057', u'name': u'Action Camcorder Mounts'}, {u'id': u'pcmcat329700050023', u'name': u'Action Camcorder Remotes'}, {u'id': u'pcmcat329700050024', u'name': u'LCD Monitors'}, {u'id': u'pcmcat329700050025', u'name': u'Protective Lens & Covers'}, {u'id': u'pcmcat329700050026', u'name': u'Software & Applications'}, {u'id': u'abcat0508026', u'name': u'Video Editing Software'}]",pcmcat329700050009,Action Camcorder Accessories
"[{u'id': u'abcat0400000', u'name': u'Cameras & Camcorders'}, {u'id': u'abcat0410022', u'name': u'Camcorder Accessories'}, {u'id': u'pcmcat329700050009', u'name': u'Action Camcorder Accessories'}, {u'id': u'pcmcat329700050010', u'name': u'Anti-Fog Inserts'}]",[],pcmcat329700050010,Anti-Fog Inserts
"[{u'id': u'abcat0400000', u'name': u'Cameras & Camcorders'}, {u'id': u'abcat0410022', u'name': u'Camcorder Accessories'}, {u'id': u'pcmcat329700050009', u'name': u'Action Camcorder Accessories'}, {u'id': u'pcmcat329700050011', u'name': u'Action Camcorder Batteries & Power'}]","[{u'id': u'pcmcat329700050012', u'name': u'Action Camcorder Batteries'}, {u'id': u'pcmcat329700050013', u'name': u'Action Camcorder Chargers'}, {u'id': u'pcmcat329700050014', u'name': u'Action Camcorder Cables'}]",pcmcat329700050011,Action Camcorder Batteries & Power
"[{u'id': u'abcat0400000', u'name': u'Cameras & Camcorders'}, {u'id': u'abcat0410022', u'name': u'Camcorder Accessories'}, {u'id': u'pcmcat329700050009', u'name': u'Action Camcorder Accessories'}, {u'id': u'pcmcat329700050011', u'name': u'Action Camcorder Batteries & Power'}, {u'id': u'pcmcat329700050012', u'name': u'Action Camcorder Batteries'}]",[],pcmcat329700050012,Action Camcorder Batteries
"[{u'id': u'abcat0400000', u'name': u'Cameras & Camcorders'}, {u'id': u'abcat0410022', u'name': u'Camcorder Accessories'}, {u'id': u'pcmcat329700050009', u'name': u'Action Camcorder Accessories'}, {u'id': u'pcmcat329700050011', u'name': u'Action Camcorder Batteries & Power'}, {u'id': u'pcmcat329700050013', u'name': u'Action Camcorder Chargers'}]",[],pcmcat329700050013,Action Camcorder Chargers
"[{u'id': u'abcat0400000', u'name': u'Cameras & Camcorders'}, {u'id': u'abcat0410022', u'name': u'Camcorder Accessories'}, {u'id': u'pcmcat329700050009', u'name': u'Action Camcorder Accessories'}, {u'id': u'pcmcat329700050011', u'name': u'Action Camcorder Batteries & Power'}, {u'id': u'pcmcat329700050014', u'name': u'Action Camcorder Cables'}]",[],pcmcat329700050014,Action Camcorder Cables
"[{u'id': u'abcat0400000', u'name': u'Cameras & Camcorders'}, {u'id': u'abcat0410022', u'name': u'Camcorder Accessories'}, {u'id': u'pcmcat329700050009', u'name': u'Action Camcorder Accessories'}, {u'id': u'pcmcat329700050015', u'name': u'Action Camcorder Housings'}]",[],pcmcat329700050015,Action Camcorder Housings
"[{u'id': u'abcat0400000', u'name': u'Cameras & Camcorders'}, {u'id': u'abcat0410022', u'name': u'Camcorder Accessories'}, {u'id': u'pcmcat329700050009', u'name': u'Action Camcorder Accessories'}, {u'id': u'pcmcat240500050057', u'name': u'Action Camcorder Mounts'}, {u'id': u'pcmcat329700050017', u'name': u'Chest Mounts'}]",[],pcmcat329700050017,Chest Mounts
"[{u'id': u'abcat0400000', u'name': u'Cameras & Camcorders'}, {u'id': u'abcat0410022', u'name': u'Camcorder Accessories'}, {u'id': u'pcmcat329700050009', u'name': u'Action Camcorder Accessories'}, {u'id': u'pcmcat240500050057', u'name': u'Action Camcorder Mounts'}, {u'id': u'pcmcat329700050018', u'name': u'Clamp Mounts'}]",[],pcmcat329700050018,Clamp Mounts
"[{u'id': u'abcat0400000', u'name': u'Cameras & Camcorders'}, {u'id': u'abcat0410022', u'name': u'Camcorder Accessories'}, {u'id': u'pcmcat329700050009', u'name': u'Action Camcorder Accessories'}, {u'id': u'pcmcat240500050057', u'name': u'Action Camcorder Mounts'}, {u'id': u'pcmcat329700050019', u'name': u'Helmet/Head Mounts'}]",[],pcmcat329700050019,Helmet/Head Mounts
"[{u'id': u'abcat0400000', u'name': u'Cameras & Camcorders'}, {u'id': u'abcat0410022', u'name': u'Camcorder Accessories'}, {u'id': u'pcmcat329700050009', u'name': u'Action Camcorder Accessories'}, {u'id': u'pcmcat240500050057', u'name': u'Action Camcorder Mounts'}, {u'id': u'pcmcat329700050020', u'name': u'Handlebar/Seatpost Mounts'}]",[],pcmcat329700050020,Handlebar/Seatpost Mounts
"[{u'id': u'abcat0400000', u'name': u'Cameras & Camcorders'}, {u'id': u'abcat0410022', u'name': u'Camcorder Accessories'}, {u'id': u'pcmcat329700050009', u'name': u'Action Camcorder Accessories'}, {u'id': u'pcmcat240500050057', u'name': u'Action Camcorder Mounts'}, {u'id': u'pcmcat329700050021', u'name': u'Suction Cup Mounts'}]",[],pcmcat329700050021,Suction Cup Mounts
"[{u'id': u'abcat0400000', u'name': u'Cameras & Camcorders'}, {u'id': u'abcat0410022', u'name': u'Camcorder Accessories'}, {u'id': u'pcmcat329700050009', u'name': u'Action Camcorder Accessories'}, {u'id': u'pcmcat240500050057', u'name': u'Action Camcorder Mounts'}, {u'id': u'pcmcat329700050022', u'name': u'Tripod Mounts'}]",[],pcmcat329700050022,Tripod Mounts
"[{u'id': u'abcat0400000', u'name': u'Cameras & Camcorders'}, {u'id': u'abcat0410022', u'name': u'Camcorder Accessories'}, {u'id': u'pcmcat329700050009', u'name': u'Action Camcorder Accessories'}, {u'id': u'pcmcat329700050023', u'name': u'Action Camcorder Remotes'}]",[],pcmcat329700050023,Action Camcorder Remotes
"[{u'id': u'abcat0400000', u'name': u'Cameras & Camcorders'}, {u'id': u'abcat0410022', u'name': u'Camcorder Accessories'}, {u'id': u'pcmcat329700050009', u'name': u'Action Camcorder Accessories'}, {u'id': u'pcmcat329700050024', u'name': u'LCD Monitors'}]",[],pcmcat329700050024,LCD Monitors
"[{u'id': u'abcat0400000', u'name': u'Cameras & Camcorders'}, {u'id': u'abcat0410022', u'name': u'Camcorder Accessories'}, {u'id': u'pcmcat329700050009', u'name': u'Action Camcorder Accessories'}, {u'id': u'pcmcat329700050025', u'name': u'Protective Lens & Covers'}]",[],pcmcat329700050025,Protective Lens & Covers
"[{u'id': u'abcat0400000', u'name': u'Cameras & Camcorders'}, {u'id': u'abcat0410022', u'name': u'Camcorder Accessories'}, {u'id': u'abcat0410024', u'name': u'Camcorder Batteries & Power'}, {u'id': u'pcmcat329700050027', u'name': u'Camcorder Batteries'}]",[],pcmcat329700050027,Camcorder Batteries
"[{u'id': u'abcat0400000', u'name': u'Cameras & Camcorders'}, {u'id': u'abcat0410022', u'name': u'Camcorder Accessories'}, {u'id': u'pcmcat329700050028', u'name': u'Camcorder Accessory Kits'}]",[],pcmcat329700050028,Camcorder Accessory Kits
"[{u'id': u'abcat0800000', u'name': u'Cell Phones'}, {u'id': u'pcmcat305200050001', u'name': u'Samsung Galaxy'}, {u'id': u'pcmcat329900050025', u'name': u'Samsung Galaxy S5'}]",[],pcmcat329900050025,Samsung Galaxy S5
"[{u'id': u'pcmcat242800050021', u'name': u'Health, Fitness & Beauty'}, {u'id': u'pcmcat330100050000', u'name': u'Smart Sports Equipment'}]",[],pcmcat330100050000,Smart Sports Equipment
"[{u'id': u'abcat0800000', u'name': u'Cell Phones'}, {u'id': u'pcmcat208100050003', u'name': u'Verizon Wireless'}, {u'id': u'pcmcat330100050020', u'name': u'Verizon Wireless Tablets'}]",[],pcmcat330100050020,Verizon Wireless Tablets
"[{u'id': u'abcat0800000', u'name': u'Cell Phones'}, {u'id': u'pcmcat208100050003', u'name': u'Verizon Wireless'}, {u'id': u'pcmcat330100050023', u'name': u'Verizon Wireless Laptops'}]",[],pcmcat330100050023,Verizon Wireless Laptops
"[{u'id': u'abcat0800000', u'name': u'Cell Phones'}, {u'id': u'pcmcat208100050002', u'name': u'AT&T'}, {u'id': u'pcmcat330100050027', u'name': u'AT&T Tablets'}]",[],pcmcat330100050027,AT&T Tablets
"[{u'id': u'abcat0800000', u'name': u'Cell Phones'}, {u'id': u'pcmcat208100050001', u'name': u'Sprint'}, {u'id': u'pcmcat330100050031', u'name': u'Sprint Tablets'}]",[],pcmcat330100050031,Sprint Tablets
"[{u'id': u'abcat0300000', u'name': u'Car Electronics & GPS'}, {u'id': u'abcat0302000', u'name': u'Car Audio'}, {u'id': u'abcat0302012', u'name': u'Car Stereo Receivers'}, {u'id': u'pcmcat330300050000', u'name': u'All Car Stereo Receivers'}]",[],pcmcat330300050000,All Car Stereo Receivers
"[{u'id': u'abcat0300000', u'name': u'Car Electronics & GPS'}, {u'id': u'pcmcat330300050001', u'name': u'Car Safety & Convenience'}]","[{u'id': u'pcmcat271800050001', u'name': u'Back-Up & Dash Cameras'}, {u'id': u'pcmcat221000050011', u'name': u'Breathalyzers'}, {u'id': u'abcat0304000', u'name': u'Car Security & Remote Starters'}, {u'id': u'abcat0305000', u'name': u'Radar Detectors'}, {u'id': u'pcmcat278000050000', u'name': u'Roof Racks & Trailer Hitches'}, {u'id': u'pcmcat330300050004', u'name': u'Vehicle Diagnostics'}]",pcmcat330300050001,Car Safety & Convenience
"[{u'id': u'abcat0300000', u'name': u'Car Electronics & GPS'}, {u'id': u'pcmcat330300050001', u'name': u'Car Safety & Convenience'}, {u'id': u'pcmcat271800050001', u'name': u'Back-Up & Dash Cameras'}, {u'id': u'pcmcat330300050002', u'name': u'Back-Up Cameras'}]",[],pcmcat330300050002,Back-Up Cameras
"[{u'id': u'abcat0300000', u'name': u'Car Electronics & GPS'}, {u'id': u'pcmcat330300050001', u'name': u'Car Safety & Convenience'}, {u'id': u'pcmcat271800050001', u'name': u'Back-Up & Dash Cameras'}, {u'id': u'pcmcat330300050003', u'name': u'Dash Cameras'}]",[],pcmcat330300050003,Dash Cameras
"[{u'id': u'abcat0300000', u'name': u'Car Electronics & GPS'}, {u'id': u'pcmcat330300050001', u'name': u'Car Safety & Convenience'}, {u'id': u'pcmcat330300050004', u'name': u'Vehicle Diagnostics'}]",[],pcmcat330300050004,Vehicle Diagnostics
"[{u'id': u'pcmcat144600050035', u'name': u'More Categories'}, {u'id': u'pcmcat221300050003', u'name': u'Mdot Promotions'}, {u'id': u'pcmcat330800050000', u'name': u'Pacific Sales'}]",[],pcmcat330800050000,Pacific Sales
"[{u'id': u'pcmcat144600050035', u'name': u'More Categories'}, {u'id': u'pcmcat221300050003', u'name': u'Mdot Promotions'}, {u'id': u'pcmcat330800050002', u'name': u'Lego Movie'}]",[],pcmcat330800050002,Lego Movie
"[{u'id': u'pcmcat144600050035', u'name': u'More Categories'}, {u'id': u'pcmcat221300050003', u'name': u'Mdot Promotions'}, {u'id': u'pcmcat330900050009', u'name': u'X-Men'}]",[],pcmcat330900050009,X-Men
"[{u'id': u'pcmcat144600050035', u'name': u'More Categories'}, {u'id': u'pcmcat221300050003', u'name': u'Mdot Promotions'}, {u'id': u'pcmcat331000050017', u'name': u'Photo Enthusiasts'}]",[],pcmcat331000050017,Photo Enthusiasts
"[{u'id': u'abcat0900000', u'name': u'Appliances'}, {u'id': u'pcmcat302300050021', u'name': u'Heating, Cooling & Air Quality'}, {u'id': u'pcmcat268100050002', u'name': u'Fireplaces'}, {u'id': u'pcmcat331100050001', u'name': u'Electric Fireplaces'}]",[],pcmcat331100050001,Electric Fireplaces
"[{u'id': u'abcat0900000', u'name': u'Appliances'}, {u'id': u'pcmcat302300050021', u'name': u'Heating, Cooling & Air Quality'}, {u'id': u'pcmcat268100050002', u'name': u'Fireplaces'}, {u'id': u'pcmcat331100050002', u'name': u'Gas Fireplaces'}]",[],pcmcat331100050002,Gas Fireplaces
"[{u'id': u'abcat0900000', u'name': u'Appliances'}, {u'id': u'pcmcat302300050021', u'name': u'Heating, Cooling & Air Quality'}, {u'id': u'pcmcat268100050002', u'name': u'Fireplaces'}, {u'id': u'pcmcat331100050003', u'name': u'Gel Fuel Fireplaces'}]",[],pcmcat331100050003,Gel Fuel Fireplaces
"[{u'id': u'abcat0200000', u'name': u'Audio'}, {u'id': u'abcat0204000', u'name': u'Headphones'}, {u'id': u'pcmcat143000050011', u'name': u'Over-Ear & On-Ear Headphones'}, {u'id': u'pcmcat331200050000', u'name': u'On-Ear Headphones'}]",[],pcmcat331200050000,On-Ear Headphones
"[{u'id': u'abcat0200000', u'name': u'Audio'}, {u'id': u'abcat0204000', u'name': u'Headphones'}, {u'id': u'pcmcat143000050011', u'name': u'Over-Ear & On-Ear Headphones'}, {u'id': u'pcmcat331200050001', u'name': u'Over-Ear Headphones'}]",[],pcmcat331200050001,Over-Ear Headphones
"[{u'id': u'pcmcat312300050015', u'name': u'Connected Home & Housewares'}, {u'id': u'pcmcat275600050000', u'name': u'Office & School Supplies'}, {u'id': u'pcmcat275600050001', u'name': u'Pens, Pencils & Markers'}, {u'id': u'pcmcat331200050012', u'name': u'Pens'}]",[],pcmcat331200050012,Pens
"[{u'id': u'pcmcat312300050015', u'name': u'Connected Home & Housewares'}, {u'id': u'pcmcat275600050000', u'name': u'Office & School Supplies'}, {u'id': u'pcmcat275600050001', u'name': u'Pens, Pencils & Markers'}, {u'id': u'pcmcat331200050013', u'name': u'Pencils'}]",[],pcmcat331200050013,Pencils
"[{u'id': u'pcmcat312300050015', u'name': u'Connected Home & Housewares'}, {u'id': u'pcmcat275600050000', u'name': u'Office & School Supplies'}, {u'id': u'pcmcat275600050001', u'name': u'Pens, Pencils & Markers'}, {u'id': u'pcmcat331200050014', u'name': u'Markers'}]",[],pcmcat331200050014,Markers
"[{u'id': u'abcat0200000', u'name': u'Audio'}, {u'id': u'abcat0204000', u'name': u'Headphones'}, {u'id': u'pcmcat331200050015', u'name': u'Wireless Headphones'}]",[],pcmcat331200050015,Wireless Headphones
"[{u'id': u'abcat0900000', u'name': u'Appliances'}, {u'id': u'abcat0912000', u'name': u'Small Kitchen Appliances'}, {u'id': u'abcat0912025', u'name': u'Kitchen Gadgets'}, {u'id': u'pcmcat258600050009', u'name': u'Wine Chillers & Accessories'}, {u'id': u'pcmcat331200050033', u'name': u'Wine Charms & Tags'}]",[],pcmcat331200050033,Wine Charms & Tags
"[{u'id': u'abcat0900000', u'name': u'Appliances'}, {u'id': u'abcat0912000', u'name': u'Small Kitchen Appliances'}, {u'id': u'abcat0912025', u'name': u'Kitchen Gadgets'}, {u'id': u'pcmcat258600050009', u'name': u'Wine Chillers & Accessories'}, {u'id': u'pcmcat331200050034', u'name': u'Wine Glasses'}]",[],pcmcat331200050034,Wine Glasses
"[{u'id': u'pcmcat128500050004', u'name': u'Name Brands'}, {u'id': u'pcmcat331400050000', u'name': u'Fitbit Health & Fitness Products'}]","[{u'id': u'pcmcat748301913207', u'name': u'Fitbit Alta'}, {u'id': u'pcmcat748301576633', u'name': u'Fitbit Blaze'}, {u'id': u'pcmcat748300682231', u'name': u'Fitbit Charge'}, {u'id': u'pcmcat748300682290', u'name': u'Fitbit Charge HR'}, {u'id': u'pcmcat748300682302', u'name': u'Fitbit Flex'}, {u'id': u'pcmcat748300682318', u'name': u'Fitbit One'}, {u'id': u'pcmcat748300682343', u'name': u'Fitbit Surge'}, {u'id': u'pcmcat748300682363', u'name': u'Fitbit Zip'}, {u'id': u'pcmcat748300682378', u'name': u'Fitbit Aria Smart Scale'}, {u'id': u'pcmcat748300682391', u'name': u'Fitbit Wristbands & Accessories'}]",pcmcat331400050000,Fitbit Health & Fitness Products
"[{u'id': u'abcat0300000', u'name': u'Car Electronics & GPS'}, {u'id': u'pcmcat165900050023', u'name': u'Car Installation Parts & Accessories'}, {u'id': u'pcmcat331600050007', u'name': u'Car Audio Installation Parts'}]","[{u'id': u'pcmcat165900050024', u'name': u'Amp Installation Parts'}, {u'id': u'pcmcat165900050031', u'name': u'Deck Installation Parts'}, {u'id': u'pcmcat165900050037', u'name': u'Speaker & Subwoofer Installation Parts'}]",pcmcat331600050007,Car Audio Installation Parts
"[{u'id': u'abcat0500000', u'name': u'Computers & Tablets'}, {u'id': u'abcat0515000', u'name': u'Computer Accessories & Peripherals'}, {u'id': u'abcat0515008', u'name': u'Cleaning Equipment & Kits'}, {u'id': u'pcmcat331600050010', u'name': u'Air Dusters'}]",[],pcmcat331600050010,Air Dusters
"[{u'id': u'abcat0500000', u'name': u'Computers & Tablets'}, {u'id': u'abcat0515000', u'name': u'Computer Accessories & Peripherals'}, {u'id': u'abcat0515008', u'name': u'Cleaning Equipment & Kits'}, {u'id': u'pcmcat331600050012', u'name': u'Cleaning Kits'}]",[],pcmcat331600050012,Cleaning Kits
"[{u'id': u'abcat0500000', u'name': u'Computers & Tablets'}, {u'id': u'abcat0515000', u'name': u'Computer Accessories & Peripherals'}, {u'id': u'abcat0515008', u'name': u'Cleaning Equipment & Kits'}, {u'id': u'pcmcat331600050013', u'name': u'Cleaning Wipes'}]",[],pcmcat331600050013,Cleaning Wipes
"[{u'id': u'abcat0500000', u'name': u'Computers & Tablets'}, {u'id': u'abcat0515000', u'name': u'Computer Accessories & Peripherals'}, {u'id': u'abcat0515008', u'name': u'Cleaning Equipment & Kits'}, {u'id': u'pcmcat331600050014', u'name': u'Computer Vacuums'}]",[],pcmcat331600050014,Computer Vacuums
"[{u'id': u'abcat0500000', u'name': u'Computers & Tablets'}, {u'id': u'abcat0515000', u'name': u'Computer Accessories & Peripherals'}, {u'id': u'abcat0515008', u'name': u'Cleaning Equipment & Kits'}, {u'id': u'pcmcat331600050015', u'name': u'Repair Kits & Compounds'}]",[],pcmcat331600050015,Repair Kits & Compounds
